shipment_id,origin,destination,distance_km,route_type,departure_hour,day_of_week,is_weekend,carrier_id,carrier_reliability_score,weather_severity,traffic_congestion,has_news_disruption,delay_probability,delayed
SHP-008344,Mumbai,Kolkata,1869.2,mixed,2,5,1,CARRIER_014,0.4538,8.05,2.06,1,0.6093,1
SHP-008345,Kolkata,Guwahati,1024.6,highway,11,3,0,CARRIER_019,0.7297,0.98,4.58,0,0.14,0
SHP-008346,Chennai,Kolkata,1775.5,mixed,11,0,0,CARRIER_001,0.6793,5.57,4.63,0,0.3311,1
SHP-008347,Delhi,Jaipur,298.4,highway,4,3,0,CARRIER_018,0.4578,2.59,5.46,0,0.2881,0
SHP-008348,Delhi,Jaipur,295.9,mixed,2,0,0,CARRIER_011,0.6722,4.19,9.02,0,0.0618,0
SHP-008349,Mumbai,Kolkata,2097.0,highway,21,2,0,CARRIER_008,0.7197,7.03,9.11,0,0.5247,1
SHP-008350,Delhi,Chennai,2277.4,highway,21,6,1,CARRIER_008,0.7484,9.47,6.41,0,0.4052,1
SHP-008351,Bangalore,Chennai,366.7,local,2,4,0,CARRIER_007,0.7245,3.57,1.55,0,0.1145,0
SHP-008352,Ahmedabad,Indore,431.1,highway,6,3,0,CARRIER_017,0.7037,5.77,1.67,0,0.0655,0
SHP-008353,Kolkata,Guwahati,1151.1,highway,9,3,0,CARRIER_010,0.6685,1.07,3.0,0,0.1578,0
SHP-008354,Indore,Bhopal,204.2,highway,4,3,0,CARRIER_003,0.5363,6.83,7.25,0,0.1566,1
SHP-008355,Ahmedabad,Indore,424.3,mixed,1,0,0,CARRIER_019,0.7597,2.38,8.41,0,0.0488,0
SHP-008356,Chennai,Kolkata,1678.7,highway,12,1,0,CARRIER_013,0.9452,4.69,6.54,0,0.1122,0
SHP-008357,Pune,Delhi,1366.8,local,10,5,1,CARRIER_008,0.8052,3.26,8.45,1,0.7396,1
SHP-008358,Guwahati,Patna,907.7,local,19,6,1,CARRIER_015,0.9197,0.51,2.4,1,0.4145,1
SHP-008359,Guwahati,Patna,974.0,local,7,1,0,CARRIER_008,0.7548,7.41,6.81,0,0.6672,1
SHP-008360,Hyderabad,Kolkata,1377.5,highway,12,6,1,CARRIER_012,0.6852,6.19,2.73,0,0.099,0
SHP-008361,Hyderabad,Pune,523.0,highway,7,0,0,CARRIER_001,0.5648,8.18,6.55,0,0.682,0
SHP-008362,Mumbai,Kolkata,1854.8,mixed,0,3,0,CARRIER_006,0.8801,9.46,0.28,0,0.5885,0
SHP-008363,Delhi,Chennai,2092.9,mixed,17,5,1,CARRIER_007,0.7392,4.11,6.1,0,0.2827,0
SHP-008364,Bangalore,Chennai,382.9,mixed,17,1,0,CARRIER_016,0.7988,7.56,8.9,1,0.6251,0
SHP-008365,Hyderabad,Kolkata,1463.7,mixed,15,6,1,CARRIER_016,0.7036,3.1,2.62,0,0.1358,0
SHP-008366,Guwahati,Patna,938.7,mixed,0,6,1,CARRIER_016,0.7537,4.33,8.64,0,0.4248,1
SHP-008367,Kolkata,Guwahati,1078.8,mixed,16,2,0,CARRIER_010,0.5467,8.36,0.55,0,0.4579,1
SHP-008368,Jaipur,Lucknow,547.4,highway,14,6,1,CARRIER_008,0.7502,8.99,6.55,1,0.429,0
SHP-008369,Jaipur,Lucknow,589.8,mixed,10,0,0,CARRIER_011,0.5944,3.76,4.2,0,0.0682,0
SHP-008370,Pune,Delhi,1489.0,highway,14,3,0,CARRIER_006,0.8405,8.03,0.28,0,0.1595,0
SHP-008371,Chennai,Kolkata,1503.1,highway,2,2,0,CARRIER_011,0.651,7.66,6.42,0,0.851,1
SHP-008372,Bangalore,Delhi,2154.9,highway,5,4,0,CARRIER_014,0.6412,1.86,1.6,0,0.2178,0
SHP-008373,Guwahati,Patna,898.2,highway,3,1,0,CARRIER_020,0.6503,6.26,4.97,0,0.2882,0
SHP-008374,Bangalore,Chennai,362.4,highway,10,3,0,CARRIER_008,0.788,4.96,2.46,0,0.1895,0
SHP-008375,Pune,Delhi,1576.4,local,21,5,1,CARRIER_003,0.5886,0.63,1.24,0,0.3365,1
SHP-008376,Bangalore,Chennai,378.5,local,0,1,0,CARRIER_007,0.7053,5.47,1.12,1,0.3382,0
SHP-008377,Hyderabad,Pune,527.0,mixed,10,5,1,CARRIER_017,0.6733,9.8,6.3,0,0.4236,1
SHP-008378,Delhi,Kolkata,1572.8,highway,6,4,0,CARRIER_010,0.608,7.8,1.98,0,0.2003,1
SHP-008379,Pune,Delhi,1535.0,highway,22,1,0,CARRIER_009,0.8045,2.01,3.09,0,0.1281,0
SHP-008380,Jaipur,Lucknow,611.5,mixed,14,4,0,CARRIER_010,0.6029,2.21,2.02,1,0.3208,0
SHP-008381,Mumbai,Ahmedabad,504.5,local,5,2,0,CARRIER_006,0.8174,3.19,1.26,0,0.1942,0
SHP-008382,Delhi,Kolkata,1485.3,mixed,6,3,0,CARRIER_017,0.8207,0.18,0.03,0,0.0427,0
SHP-008383,Pune,Bangalore,793.2,highway,13,4,0,CARRIER_014,0.5177,0.74,4.81,0,0.1109,1
SHP-008384,Mumbai,Kolkata,1855.0,highway,1,5,1,CARRIER_020,0.6222,7.19,7.69,0,0.3327,0
SHP-008385,Chennai,Kolkata,1712.8,mixed,1,2,0,CARRIER_002,0.517,5.47,0.69,0,0.3344,0
SHP-008386,Ahmedabad,Indore,394.5,highway,16,3,0,CARRIER_015,0.8975,6.96,1.72,0,0.1588,0
SHP-008387,Indore,Bhopal,185.2,local,19,3,0,CARRIER_002,0.5727,7.15,8.89,0,0.4559,0
SHP-008388,Bangalore,Delhi,2299.3,highway,17,6,1,CARRIER_002,0.5352,0.74,9.13,0,0.4067,1
SHP-008389,Pune,Delhi,1448.7,highway,4,5,1,CARRIER_017,0.7854,9.46,9.61,1,0.6187,0
SHP-008390,Delhi,Jaipur,307.7,mixed,20,1,0,CARRIER_007,0.654,9.69,6.28,0,0.3309,1
SHP-008391,Chennai,Kolkata,1757.4,highway,5,0,0,CARRIER_007,0.6494,0.34,0.16,1,0.3442,0
SHP-008392,Lucknow,Patna,569.1,highway,21,6,1,CARRIER_004,0.438,0.68,1.28,0,0.0733,0
SHP-008393,Pune,Delhi,1529.3,mixed,7,1,0,CARRIER_003,0.6426,8.2,2.2,0,0.1879,0
SHP-008394,Bangalore,Chennai,322.4,highway,11,1,0,CARRIER_014,0.5598,6.08,3.52,0,0.1868,0
SHP-008395,Delhi,Kolkata,1369.5,highway,22,0,0,CARRIER_011,0.7205,9.92,3.5,0,0.512,1
SHP-008396,Hyderabad,Kolkata,1624.5,local,9,1,0,CARRIER_012,0.7316,2.47,1.78,0,0.3533,0
SHP-008397,Guwahati,Patna,918.4,highway,16,0,0,CARRIER_004,0.546,7.95,1.77,0,0.3956,0
SHP-008398,Hyderabad,Pune,547.8,local,14,4,0,CARRIER_020,0.6416,5.25,9.55,0,0.2899,0
SHP-008399,Hyderabad,Kolkata,1533.0,highway,1,3,0,CARRIER_001,0.7308,5.55,0.91,0,0.2501,0
SHP-008400,Bangalore,Chennai,329.8,highway,19,0,0,CARRIER_009,0.8532,2.09,0.19,0,0.0915,0
SHP-008401,Guwahati,Patna,935.6,highway,8,4,0,CARRIER_011,0.6811,6.07,0.25,0,0.1665,0
SHP-008402,Mumbai,Ahmedabad,526.4,mixed,11,1,0,CARRIER_003,0.5153,4.11,5.58,1,0.3402,0
SHP-008403,Delhi,Kolkata,1458.3,highway,7,3,0,CARRIER_012,0.858,2.21,2.22,0,0.2139,1
SHP-008404,Bangalore,Delhi,2225.9,mixed,23,5,1,CARRIER_012,0.8646,8.37,4.8,0,0.5339,0
SHP-008405,Bangalore,Delhi,1967.3,highway,13,2,0,CARRIER_011,0.6197,2.14,4.65,0,0.2491,0
SHP-008406,Bangalore,Chennai,349.2,highway,15,2,0,CARRIER_008,0.786,3.0,9.04,0,0.23,0
SHP-008407,Delhi,Kolkata,1402.3,mixed,12,6,1,CARRIER_019,0.8103,0.87,1.62,1,0.1769,0
SHP-008408,Indore,Bhopal,199.2,highway,7,5,1,CARRIER_004,0.4059,6.76,3.12,0,0.198,0
SHP-008409,Mumbai,Delhi,1292.5,local,14,5,1,CARRIER_015,0.9693,2.84,6.8,0,0.1949,1
SHP-008410,Mumbai,Kolkata,1926.0,mixed,19,1,0,CARRIER_008,0.8291,9.58,5.29,0,0.6245,1
SHP-008411,Pune,Delhi,1538.1,mixed,2,1,0,CARRIER_008,0.7498,7.42,5.84,0,0.1534,0
SHP-008412,Delhi,Chennai,2064.5,local,3,2,0,CARRIER_005,0.86,9.01,4.66,0,0.4508,1
SHP-008413,Mumbai,Ahmedabad,555.1,mixed,3,1,0,CARRIER_014,0.5789,1.96,8.2,0,0.1858,0
SHP-008414,Hyderabad,Pune,534.6,highway,22,2,0,CARRIER_004,0.4478,6.4,1.21,0,0.2516,0
SHP-008415,Guwahati,Patna,937.5,mixed,13,1,0,CARRIER_008,0.6985,8.8,9.53,1,0.419,0
SHP-008416,Delhi,Kolkata,1439.7,highway,8,3,0,CARRIER_010,0.6063,9.62,1.82,0,0.1375,0
SHP-008417,Lucknow,Patna,570.4,highway,4,4,0,CARRIER_001,0.7058,6.5,1.87,0,0.1073,1
SHP-008418,Pune,Bangalore,822.7,local,16,2,0,CARRIER_017,0.7241,9.48,2.31,0,0.4045,0
SHP-008419,Mumbai,Kolkata,1944.9,highway,12,5,1,CARRIER_007,0.7135,1.48,7.41,0,0.4844,1
SHP-008420,Mumbai,Ahmedabad,533.9,mixed,15,2,0,CARRIER_018,0.6023,0.41,5.98,0,0.0722,0
SHP-008421,Delhi,Chennai,2130.1,highway,17,3,0,CARRIER_013,0.8344,4.65,1.03,1,0.2655,0
SHP-008422,Guwahati,Patna,1047.5,highway,2,2,0,CARRIER_006,0.7867,3.17,8.73,0,0.2294,0
SHP-008423,Mumbai,Ahmedabad,582.0,local,16,0,0,CARRIER_014,0.6162,9.26,9.89,0,0.8171,1
SHP-008424,Chennai,Hyderabad,633.3,local,17,0,0,CARRIER_009,0.769,0.16,4.98,0,0.2058,0
SHP-008425,Delhi,Kolkata,1485.5,mixed,6,1,0,CARRIER_010,0.6288,3.17,0.23,0,0.1568,0
SHP-008426,Pune,Bangalore,813.6,highway,7,4,0,CARRIER_017,0.7145,3.5,5.12,0,0.474,1
SHP-008427,Delhi,Jaipur,306.5,highway,14,0,0,CARRIER_013,0.9392,7.13,5.79,0,0.2746,0
SHP-008428,Bangalore,Chennai,348.8,highway,9,3,0,CARRIER_020,0.6912,0.02,1.96,0,0.0875,0
SHP-008429,Ahmedabad,Indore,374.2,highway,22,0,0,CARRIER_019,0.7515,8.5,0.34,0,0.0781,0
SHP-008430,Ahmedabad,Indore,437.5,highway,2,2,0,CARRIER_017,0.7697,9.34,4.87,0,0.2646,1
SHP-008431,Delhi,Kolkata,1638.3,mixed,4,1,0,CARRIER_010,0.4798,4.84,8.73,0,0.4912,0
SHP-008432,Hyderabad,Pune,552.8,highway,19,1,0,CARRIER_010,0.5335,1.08,2.48,0,0.0682,0
SHP-008433,Delhi,Kolkata,1454.5,mixed,16,3,0,CARRIER_018,0.5459,0.51,3.69,0,0.2058,0
SHP-008434,Guwahati,Patna,1025.7,local,20,6,1,CARRIER_018,0.6277,2.58,9.04,0,0.374,0
SHP-008435,Kolkata,Guwahati,1172.4,local,0,4,0,CARRIER_008,0.7056,1.35,6.1,0,0.1729,1
SHP-008436,Delhi,Kolkata,1499.6,highway,3,1,0,CARRIER_015,0.9103,5.03,5.69,0,0.1192,0
SHP-008437,Hyderabad,Pune,541.1,highway,20,5,1,CARRIER_012,0.7786,4.1,3.28,0,0.1911,0
SHP-008438,Chennai,Kolkata,1594.1,highway,19,6,1,CARRIER_003,0.5639,1.92,9.62,1,0.7428,1
SHP-008439,Delhi,Jaipur,270.3,local,19,5,1,CARRIER_003,0.5466,8.33,6.98,0,0.4349,1
SHP-008440,Guwahati,Patna,914.4,local,21,1,0,CARRIER_002,0.527,6.0,1.02,1,0.4869,1
SHP-008441,Jaipur,Lucknow,601.8,highway,5,1,0,CARRIER_006,0.8021,6.26,0.47,1,0.334,1
SHP-008442,Hyderabad,Pune,515.8,highway,2,6,1,CARRIER_019,0.8127,6.83,6.17,0,0.4021,0
SHP-008443,Kolkata,Guwahati,1077.6,mixed,7,6,1,CARRIER_007,0.6198,8.65,2.69,0,0.4854,1
SHP-008444,Mumbai,Delhi,1493.8,highway,23,2,0,CARRIER_019,0.656,6.75,1.08,0,0.17,0
SHP-008445,Mumbai,Kolkata,2010.7,highway,12,3,0,CARRIER_009,0.8205,1.33,7.32,0,0.1601,0
SHP-008446,Kolkata,Guwahati,1054.8,highway,0,3,0,CARRIER_010,0.6626,3.83,8.66,0,0.1179,0
SHP-008447,Jaipur,Lucknow,621.1,highway,17,6,1,CARRIER_006,0.7619,5.22,4.49,1,0.3788,0
SHP-008448,Hyderabad,Pune,518.2,highway,20,2,0,CARRIER_014,0.6302,1.85,3.03,1,0.1576,0
SHP-008449,Bangalore,Delhi,2315.5,local,2,4,0,CARRIER_012,0.7887,9.4,1.36,0,0.2955,1
SHP-008450,Mumbai,Ahmedabad,483.6,local,13,6,1,CARRIER_007,0.5964,2.52,6.78,0,0.3076,0
SHP-008451,Ahmedabad,Indore,393.1,local,17,2,0,CARRIER_016,0.7571,7.72,0.14,1,0.6582,1
SHP-008452,Hyderabad,Kolkata,1539.5,highway,22,1,0,CARRIER_015,0.8746,9.52,6.82,0,0.6403,1
SHP-008453,Mumbai,Kolkata,1996.7,highway,14,0,0,CARRIER_015,0.9205,2.75,9.56,0,0.1836,1
SHP-008454,Indore,Bhopal,196.3,mixed,8,5,1,CARRIER_009,0.7881,4.56,3.9,0,0.4642,1
SHP-008455,Hyderabad,Kolkata,1411.2,highway,21,1,0,CARRIER_013,0.9584,2.49,7.27,0,0.2709,0
SHP-008456,Hyderabad,Pune,567.7,highway,8,0,0,CARRIER_007,0.6967,8.22,0.56,0,0.1583,0
SHP-008457,Chennai,Kolkata,1538.7,highway,15,3,0,CARRIER_020,0.5925,7.95,3.41,0,0.3788,0
SHP-008458,Ahmedabad,Indore,423.7,mixed,20,3,0,CARRIER_009,0.7262,8.93,4.57,0,0.2426,0
SHP-008459,Pune,Bangalore,854.1,highway,12,0,0,CARRIER_006,0.8452,0.63,6.45,0,0.0288,0
SHP-008460,Delhi,Jaipur,279.0,mixed,17,5,1,CARRIER_010,0.562,7.4,3.0,0,0.192,0
SHP-008461,Mumbai,Kolkata,1867.4,highway,20,3,0,CARRIER_019,0.7552,5.8,6.48,0,0.4012,0
SHP-008462,Chennai,Kolkata,1659.9,mixed,14,3,0,CARRIER_019,0.7913,4.23,7.23,0,0.1059,1
SHP-008463,Guwahati,Patna,1002.6,highway,10,2,0,CARRIER_008,0.8209,8.89,1.55,0,0.445,0
SHP-008464,Mumbai,Delhi,1334.4,mixed,15,4,0,CARRIER_018,0.5074,8.67,8.43,0,0.6377,0
SHP-008465,Jaipur,Lucknow,590.2,highway,9,5,1,CARRIER_007,0.5431,7.0,6.85,0,0.5899,0
SHP-008466,Mumbai,Kolkata,1876.5,mixed,16,5,1,CARRIER_004,0.4988,1.72,9.9,0,0.2008,0
SHP-008467,Chennai,Hyderabad,593.3,highway,1,2,0,CARRIER_005,0.9269,2.6,7.77,0,0.2214,0
SHP-008468,Delhi,Chennai,2283.6,mixed,1,3,0,CARRIER_006,0.8178,1.56,7.61,0,0.3343,0
SHP-008469,Mumbai,Kolkata,1905.4,mixed,11,1,0,CARRIER_006,0.81,2.56,0.19,0,0.1679,0
SHP-008470,Delhi,Kolkata,1423.7,local,2,1,0,CARRIER_006,0.7657,7.73,4.22,0,0.4992,1
SHP-008471,Ahmedabad,Indore,412.1,highway,17,6,1,CARRIER_008,0.8823,3.34,3.08,1,0.5809,0
SHP-008472,Hyderabad,Pune,585.6,highway,4,2,0,CARRIER_001,0.6407,2.83,7.74,0,0.1171,0
SHP-008473,Jaipur,Lucknow,518.9,mixed,11,1,0,CARRIER_008,0.7493,2.49,6.58,0,0.1161,0
SHP-008474,Chennai,Hyderabad,583.0,mixed,4,5,1,CARRIER_011,0.6437,0.5,5.11,0,0.0824,0
SHP-008475,Bangalore,Delhi,2126.8,highway,22,4,0,CARRIER_009,0.8236,3.4,3.63,0,0.2579,0
SHP-008476,Hyderabad,Kolkata,1527.8,highway,20,1,0,CARRIER_010,0.5562,0.94,1.0,1,0.1767,0
SHP-008477,Jaipur,Lucknow,564.7,highway,0,1,0,CARRIER_005,1.0,5.62,3.13,1,0.1039,0
SHP-008478,Lucknow,Patna,545.6,highway,9,4,0,CARRIER_003,0.4754,1.85,6.03,0,0.2168,0
SHP-008479,Indore,Bhopal,205.0,highway,22,6,1,CARRIER_019,0.6913,2.72,2.94,0,0.0375,0
SHP-008480,Guwahati,Patna,1079.0,mixed,11,1,0,CARRIER_020,0.5898,4.78,1.16,0,0.1512,0
SHP-008481,Indore,Bhopal,189.1,highway,20,1,0,CARRIER_009,0.7974,3.81,0.16,0,0.0708,0
SHP-008482,Delhi,Chennai,2033.1,mixed,2,6,1,CARRIER_016,0.816,3.22,9.08,0,0.3003,1
SHP-008483,Chennai,Kolkata,1581.7,mixed,10,5,1,CARRIER_003,0.535,9.57,2.23,0,0.6065,0
SHP-008484,Bangalore,Delhi,1998.7,highway,20,4,0,CARRIER_004,0.528,0.58,9.33,0,0.1016,0
SHP-008485,Bangalore,Chennai,342.6,highway,4,2,0,CARRIER_011,0.6615,8.8,0.23,0,0.1735,0
SHP-008486,Jaipur,Lucknow,612.5,local,0,3,0,CARRIER_015,0.894,9.29,4.27,0,0.3308,0
SHP-008487,Jaipur,Lucknow,552.6,highway,17,1,0,CARRIER_015,0.9334,9.68,4.95,0,0.3132,1
SHP-008488,Lucknow,Patna,492.8,mixed,1,5,1,CARRIER_007,0.6444,8.62,3.94,0,0.516,1
SHP-008489,Lucknow,Patna,532.4,local,7,3,0,CARRIER_018,0.5486,8.1,0.98,0,0.2603,0
SHP-008490,Mumbai,Kolkata,2251.7,highway,19,5,1,CARRIER_013,0.8782,2.37,8.76,0,0.4054,1
SHP-008491,Pune,Bangalore,787.6,mixed,21,6,1,CARRIER_007,0.6658,1.8,9.19,0,0.2642,0
SHP-008492,Delhi,Jaipur,295.6,highway,3,0,0,CARRIER_010,0.6487,6.03,7.54,0,0.1912,0
SHP-008493,Jaipur,Lucknow,606.9,highway,11,6,1,CARRIER_006,0.7542,5.36,1.08,1,0.1323,0
SHP-008494,Hyderabad,Kolkata,1470.4,mixed,19,2,0,CARRIER_003,0.5275,7.21,2.52,0,0.594,0
SHP-008495,Kolkata,Guwahati,1126.3,highway,9,2,0,CARRIER_001,0.648,1.17,2.94,0,0.0922,0
SHP-008496,Mumbai,Delhi,1381.1,highway,8,3,0,CARRIER_010,0.6756,2.86,9.44,0,0.2392,0
SHP-008497,Chennai,Kolkata,1581.1,highway,13,2,0,CARRIER_001,0.6615,6.72,8.0,0,0.1233,0
SHP-008498,Hyderabad,Pune,551.7,highway,18,2,0,CARRIER_020,0.6291,6.12,4.36,0,0.2699,1
SHP-008499,Indore,Bhopal,179.2,highway,0,4,0,CARRIER_018,0.5229,3.49,5.04,1,0.2928,0
SHP-008500,Bangalore,Delhi,2239.0,local,1,2,0,CARRIER_015,0.9613,1.48,7.98,0,0.4353,1
SHP-008501,Delhi,Jaipur,298.4,highway,2,4,0,CARRIER_016,0.7766,8.58,0.62,0,0.1186,0
SHP-008502,Kolkata,Guwahati,1057.6,local,8,2,0,CARRIER_013,0.8416,8.31,3.92,0,0.4444,0
SHP-008503,Delhi,Jaipur,283.7,highway,6,2,0,CARRIER_015,0.9627,1.46,0.52,0,0.0755,0
SHP-008504,Bangalore,Chennai,331.3,highway,11,0,0,CARRIER_017,0.7504,7.49,9.13,0,0.5027,1
SHP-008505,Hyderabad,Pune,518.3,mixed,7,6,1,CARRIER_011,0.5789,1.42,4.42,0,0.2514,0
SHP-008506,Hyderabad,Pune,578.3,mixed,15,0,0,CARRIER_017,0.668,4.51,1.79,0,0.0948,0
SHP-008507,Jaipur,Lucknow,528.3,mixed,7,3,0,CARRIER_005,0.8612,4.66,9.79,0,0.4674,1
SHP-008508,Lucknow,Patna,559.9,highway,20,1,0,CARRIER_018,0.538,4.02,8.78,0,0.4162,0
SHP-008509,Mumbai,Delhi,1336.1,highway,7,6,1,CARRIER_015,0.9272,3.42,5.08,0,0.1063,0
SHP-008510,Bangalore,Delhi,2287.0,mixed,5,0,0,CARRIER_003,0.5996,4.68,9.25,0,0.4695,1
SHP-008511,Guwahati,Patna,964.0,mixed,20,2,0,CARRIER_004,0.5257,7.12,1.83,0,0.3406,0
SHP-008512,Delhi,Kolkata,1460.7,mixed,15,3,0,CARRIER_003,0.4863,3.31,7.65,0,0.3801,0
SHP-008513,Bangalore,Delhi,2257.7,highway,1,6,1,CARRIER_005,0.9554,5.8,7.73,0,0.3638,1
SHP-008514,Mumbai,Delhi,1402.9,highway,3,1,0,CARRIER_016,0.8638,3.59,5.92,0,0.1305,0
SHP-008515,Ahmedabad,Indore,376.1,highway,1,5,1,CARRIER_017,0.7094,9.71,3.97,0,0.5525,0
SHP-008516,Jaipur,Lucknow,609.9,highway,19,0,0,CARRIER_020,0.7082,6.84,2.81,0,0.2656,0
SHP-008517,Lucknow,Patna,513.1,highway,15,2,0,CARRIER_003,0.5838,8.52,6.44,0,0.294,0
SHP-008518,Chennai,Kolkata,1528.1,highway,22,5,1,CARRIER_012,0.8007,4.32,3.23,0,0.2042,0
SHP-008519,Pune,Delhi,1425.6,highway,7,2,0,CARRIER_017,0.7566,2.56,1.3,0,0.1454,0
SHP-008520,Delhi,Jaipur,284.1,local,1,4,0,CARRIER_020,0.7076,0.79,8.53,0,0.1569,0
SHP-008521,Ahmedabad,Indore,408.8,local,11,2,0,CARRIER_002,0.4839,8.17,7.99,0,0.6427,0
SHP-008522,Chennai,Kolkata,1771.4,local,1,6,1,CARRIER_014,0.638,6.98,2.98,0,0.5246,0
SHP-008523,Mumbai,Kolkata,2067.0,highway,3,0,0,CARRIER_002,0.4677,8.21,0.08,0,0.3606,1
SHP-008524,Hyderabad,Kolkata,1417.1,local,18,6,1,CARRIER_002,0.5736,6.79,2.38,0,0.4809,0
SHP-008525,Pune,Bangalore,800.0,mixed,9,1,0,CARRIER_017,0.7326,0.38,5.66,0,0.1903,1
SHP-008526,Delhi,Jaipur,257.6,highway,21,4,0,CARRIER_019,0.7327,4.25,6.88,0,0.0955,0
SHP-008527,Lucknow,Patna,555.0,mixed,12,1,0,CARRIER_004,0.4557,3.32,4.04,1,0.311,0
SHP-008528,Bangalore,Delhi,1980.6,highway,15,5,1,CARRIER_017,0.7625,4.34,8.57,0,0.1917,0
SHP-008529,Pune,Delhi,1480.7,local,20,4,0,CARRIER_019,0.804,6.68,2.62,0,0.2409,0
SHP-008530,Guwahati,Patna,1009.2,highway,11,1,0,CARRIER_011,0.6335,5.66,9.44,0,0.2591,0
SHP-008531,Mumbai,Kolkata,2167.1,local,7,1,0,CARRIER_004,0.49,6.36,6.47,0,0.6119,0
SHP-008532,Lucknow,Patna,484.9,mixed,18,4,0,CARRIER_015,0.9761,2.1,7.49,0,0.1185,0
SHP-008533,Kolkata,Guwahati,1034.6,highway,19,3,0,CARRIER_011,0.6176,4.96,5.4,0,0.365,1
SHP-008534,Pune,Bangalore,908.8,mixed,7,3,0,CARRIER_008,0.7758,2.35,10.0,0,0.1935,1
SHP-008535,Jaipur,Lucknow,578.2,mixed,19,2,0,CARRIER_018,0.5589,5.11,1.65,1,0.4831,1
SHP-008536,Bangalore,Delhi,2131.8,mixed,23,4,0,CARRIER_013,1.0,2.95,4.54,0,0.3243,0
SHP-008537,Ahmedabad,Indore,419.8,highway,4,6,1,CARRIER_006,0.7724,2.17,2.64,1,0.1206,0
SHP-008538,Delhi,Chennai,2355.5,highway,20,0,0,CARRIER_009,0.8387,9.4,2.7,0,0.4408,0
SHP-008539,Mumbai,Delhi,1333.6,mixed,2,4,0,CARRIER_007,0.5692,2.68,8.12,0,0.2112,0
SHP-008540,Delhi,Chennai,2355.0,mixed,21,6,1,CARRIER_011,0.5908,6.26,5.73,0,0.6273,1
SHP-008541,Lucknow,Patna,488.5,mixed,21,1,0,CARRIER_006,0.799,6.26,1.04,0,0.0612,0
SHP-008542,Chennai,Kolkata,1818.6,highway,20,2,0,CARRIER_013,0.8966,5.77,9.29,0,0.5156,1
SHP-008543,Jaipur,Lucknow,531.8,mixed,8,3,0,CARRIER_009,0.7834,7.19,1.44,0,0.1619,0
SHP-008544,Jaipur,Lucknow,543.4,mixed,22,5,1,CARRIER_002,0.553,6.08,7.11,0,0.3184,0
SHP-008545,Bangalore,Chennai,321.8,mixed,13,4,0,CARRIER_001,0.6054,8.5,6.78,1,0.4589,1
SHP-008546,Bangalore,Delhi,2280.6,local,1,6,1,CARRIER_002,0.6224,0.25,8.26,0,0.2466,1
SHP-008547,Mumbai,Kolkata,2248.5,highway,20,3,0,CARRIER_004,0.4545,0.74,6.38,0,0.3414,0
SHP-008548,Hyderabad,Kolkata,1439.1,local,21,6,1,CARRIER_002,0.5952,5.54,3.81,0,0.3151,1
SHP-008549,Delhi,Kolkata,1447.7,local,7,3,0,CARRIER_014,0.5961,4.0,2.03,0,0.3693,0
SHP-008550,Mumbai,Ahmedabad,506.6,highway,5,2,0,CARRIER_012,0.7153,2.12,5.4,0,0.0967,0
SHP-008551,Hyderabad,Kolkata,1396.4,highway,13,4,0,CARRIER_001,0.6215,3.53,0.33,0,0.1074,0
SHP-008552,Mumbai,Delhi,1480.5,mixed,8,2,0,CARRIER_009,0.797,6.49,5.23,0,0.4864,0
SHP-008553,Lucknow,Patna,483.4,highway,15,4,0,CARRIER_006,0.8982,8.53,1.73,0,0.0646,0
SHP-008554,Pune,Bangalore,918.6,highway,8,4,0,CARRIER_011,0.6202,1.82,6.45,0,0.0584,0
SHP-008555,Pune,Delhi,1573.9,local,5,0,0,CARRIER_012,0.9439,2.92,4.12,0,0.1201,0
SHP-008556,Hyderabad,Kolkata,1385.5,mixed,5,3,0,CARRIER_011,0.6771,1.4,7.59,0,0.1699,0
SHP-008557,Hyderabad,Kolkata,1508.9,local,15,0,0,CARRIER_008,0.7951,9.97,5.9,0,0.4489,0
SHP-008558,Delhi,Jaipur,307.6,highway,10,2,0,CARRIER_001,0.6841,0.2,4.99,0,0.0496,0
SHP-008559,Ahmedabad,Indore,428.2,highway,0,4,0,CARRIER_016,0.7064,1.58,6.58,0,0.2762,0
SHP-008560,Mumbai,Kolkata,2138.2,highway,12,4,0,CARRIER_016,0.8509,3.85,2.22,1,0.48,1
SHP-008561,Chennai,Kolkata,1501.5,highway,18,0,0,CARRIER_018,0.503,1.99,9.23,0,0.0926,0
SHP-008562,Mumbai,Delhi,1279.1,mixed,3,6,1,CARRIER_015,0.9555,6.8,0.71,0,0.131,0
SHP-008563,Chennai,Kolkata,1757.6,highway,5,5,1,CARRIER_007,0.6246,0.23,3.44,0,0.2059,0
SHP-008564,Chennai,Hyderabad,614.4,highway,8,2,0,CARRIER_014,0.5222,5.15,0.57,0,0.2176,0
SHP-008565,Bangalore,Chennai,361.8,mixed,22,3,0,CARRIER_019,0.8526,1.97,5.86,0,0.0585,0
SHP-008566,Indore,Bhopal,204.3,highway,8,0,0,CARRIER_001,0.6349,6.32,3.81,0,0.41,0
SHP-008567,Delhi,Chennai,2146.1,highway,20,2,0,CARRIER_011,0.5621,1.17,0.57,0,0.0728,0
SHP-008568,Bangalore,Chennai,325.0,highway,16,4,0,CARRIER_014,0.6109,1.97,6.67,0,0.1296,1
SHP-008569,Mumbai,Delhi,1368.3,highway,23,6,1,CARRIER_020,0.6087,8.3,9.58,1,0.74,0
